factor_id,version,market,layer,status,family,indicator,mechanism,horizon,horizon_bucket,complexity,exactness,formula_canonical,explanation,fields,operators,warning,formula_original,formula_latest,migration_changes,formula_changed,operators_latest,fields_latest,uses_extended_operators,uses_research_operators,unknown_operators,wrong_market_fields,latest_readiness,latest_tier,duplicate_of,pandas_smoke_status,pandas_48bar_notna,pandas_48bar_all_nan,pandas_820bar_recheck,validation_note,availability_tier,source_library,v8_audit_status,v8_runtime_status,v8_tail_finite_ratio,v8_tail_unique,direction_hint,removal_reasons,exhaustive_runtime_audit
pv_v6_a_x_0360,V6,A,extended,extended_admission_candidate,sar_supertrend_proxies,parabolic_sar_proxy_cross_120,parabolic_sar_proxy,120,long,composite,causal_proxy,"rank(where(close>where((where(ts_ema(close,30)>=ts_ema(close,120),1.0,-1.0))>0.0,ts_min(low,120)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,120),120),0.0,1.0)),0.02,0.2))*(ts_max(high,120)-ts_min(low,120)),ts_max(high,120)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,120),120),0.0,1.0)),0.02,0.2))*(ts_max(high,120)-ts_min(low,120))), 1.0, 0.0) - where(close<where((where(ts_ema(close,30)>=ts_ema(close,120),1.0,-1.0))>0.0,ts_min(low,120)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,120),120),0.0,1.0)),0.02,0.2))*(ts_max(high,120)-ts_min(low,120)),ts_max(high,120)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,120),120),0.0,1.0)),0.02,0.2))*(ts_max(high,120)-ts_min(low,120))), 1.0, 0.0))",120日Parabolic SAR代理穿越,"close,high,low","clip,rank,safe_div_null,ts_argmax,ts_argmin,ts_ema,ts_max,ts_min,where",standard_psar_requires_recursive_state,"rank(where(close>where((where(ts_ema(close,30)>=ts_ema(close,120),1.0,-1.0))>0.0,ts_min(low,120)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,120),120),0.0,1.0)),0.02,0.2))*(ts_max(high,120)-ts_min(low,120)),ts_max(high,120)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,120),120),0.0,1.0)),0.02,0.2))*(ts_max(high,120)-ts_min(low,120))), 1.0, 0.0) - where(close<where((where(ts_ema(close,30)>=ts_ema(close,120),1.0,-1.0))>0.0,ts_min(low,120)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,120),120),0.0,1.0)),0.02,0.2))*(ts_max(high,120)-ts_min(low,120)),ts_max(high,120)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,120),120),0.0,1.0)),0.02,0.2))*(ts_max(high,120)-ts_min(low,120))), 1.0, 0.0))","rank(where(close > where(where(ts_ema(close, 30) >= ts_ema(close, 120), 1.0, -1.0) > 0.0, ts_min(low, 120) + clip(0.02 + 0.18 * clip(1.0 - ts_argmax(high, 120) / 120, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 120) - ts_min(low, 120)), ts_max(high, 120) - clip(0.02 + 0.18 * clip(1.0 - ts_argmin(low, 120) / 120, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 120) - ts_min(low, 120))), 1.0, 0.0) - where(close < where(where(ts_ema(close, 30) >= ts_ema(close, 120), 1.0, -1.0) > 0.0, ts_min(low, 120) + clip(0.02 + 0.18 * clip(1.0 - ts_argmax(high, 120) / 120, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 120) - ts_min(low, 120)), ts_max(high, 120) - clip(0.02 + 0.18 * clip(1.0 - ts_argmin(low, 120) / 120, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 120) - ts_min(low, 120))), 1.0, 0.0))",safe_div_literal_to_binop,True,"clip,rank,ts_argmax,ts_argmin,ts_ema,ts_max,ts_min,where","close,high,low","ts_argmax,ts_argmin,ts_ema",,,,proxy_archive,promoted_operator_candidate,,pass,240,False,not_required,latest DSL parse passed,core,web_v4_v5_v6,,,,,,not_production_ready:proxy_archive,
pv_v6_a_x_0361,V6,A,extended,extended_admission_candidate,sar_supertrend_proxies,parabolic_sar_proxy_cross_20,parabolic_sar_proxy,20,medium,composite,causal_proxy,"rank(where(close>where((where(ts_ema(close,5)>=ts_ema(close,20),1.0,-1.0))>0.0,ts_min(low,20)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,20),20),0.0,1.0)),0.02,0.2))*(ts_max(high,20)-ts_min(low,20)),ts_max(high,20)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,20),20),0.0,1.0)),0.02,0.2))*(ts_max(high,20)-ts_min(low,20))), 1.0, 0.0) - where(close<where((where(ts_ema(close,5)>=ts_ema(close,20),1.0,-1.0))>0.0,ts_min(low,20)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,20),20),0.0,1.0)),0.02,0.2))*(ts_max(high,20)-ts_min(low,20)),ts_max(high,20)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,20),20),0.0,1.0)),0.02,0.2))*(ts_max(high,20)-ts_min(low,20))), 1.0, 0.0))",20日Parabolic SAR代理穿越,"close,high,low","clip,rank,safe_div_null,ts_argmax,ts_argmin,ts_ema,ts_max,ts_min,where",standard_psar_requires_recursive_state,"rank(where(close>where((where(ts_ema(close,5)>=ts_ema(close,20),1.0,-1.0))>0.0,ts_min(low,20)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,20),20),0.0,1.0)),0.02,0.2))*(ts_max(high,20)-ts_min(low,20)),ts_max(high,20)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,20),20),0.0,1.0)),0.02,0.2))*(ts_max(high,20)-ts_min(low,20))), 1.0, 0.0) - where(close<where((where(ts_ema(close,5)>=ts_ema(close,20),1.0,-1.0))>0.0,ts_min(low,20)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,20),20),0.0,1.0)),0.02,0.2))*(ts_max(high,20)-ts_min(low,20)),ts_max(high,20)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,20),20),0.0,1.0)),0.02,0.2))*(ts_max(high,20)-ts_min(low,20))), 1.0, 0.0))","rank(where(close > where(where(ts_ema(close, 5) >= ts_ema(close, 20), 1.0, -1.0) > 0.0, ts_min(low, 20) + clip(0.02 + 0.18 * clip(1.0 - ts_argmax(high, 20) / 20, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 20) - ts_min(low, 20)), ts_max(high, 20) - clip(0.02 + 0.18 * clip(1.0 - ts_argmin(low, 20) / 20, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 20) - ts_min(low, 20))), 1.0, 0.0) - where(close < where(where(ts_ema(close, 5) >= ts_ema(close, 20), 1.0, -1.0) > 0.0, ts_min(low, 20) + clip(0.02 + 0.18 * clip(1.0 - ts_argmax(high, 20) / 20, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 20) - ts_min(low, 20)), ts_max(high, 20) - clip(0.02 + 0.18 * clip(1.0 - ts_argmin(low, 20) / 20, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 20) - ts_min(low, 20))), 1.0, 0.0))",safe_div_literal_to_binop,True,"clip,rank,ts_argmax,ts_argmin,ts_ema,ts_max,ts_min,where","close,high,low","ts_argmax,ts_argmin,ts_ema",,,,proxy_archive,promoted_operator_candidate,,pass,240,False,not_required,latest DSL parse passed,core,web_v4_v5_v6,,,,,,not_production_ready:proxy_archive,
pv_v6_a_x_0362,V6,A,extended,extended_admission_candidate,sar_supertrend_proxies,parabolic_sar_proxy_cross_40,parabolic_sar_proxy,40,medium,composite,causal_proxy,"rank(where(close>where((where(ts_ema(close,10)>=ts_ema(close,40),1.0,-1.0))>0.0,ts_min(low,40)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,40),40),0.0,1.0)),0.02,0.2))*(ts_max(high,40)-ts_min(low,40)),ts_max(high,40)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,40),40),0.0,1.0)),0.02,0.2))*(ts_max(high,40)-ts_min(low,40))), 1.0, 0.0) - where(close<where((where(ts_ema(close,10)>=ts_ema(close,40),1.0,-1.0))>0.0,ts_min(low,40)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,40),40),0.0,1.0)),0.02,0.2))*(ts_max(high,40)-ts_min(low,40)),ts_max(high,40)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,40),40),0.0,1.0)),0.02,0.2))*(ts_max(high,40)-ts_min(low,40))), 1.0, 0.0))",40日Parabolic SAR代理穿越,"close,high,low","clip,rank,safe_div_null,ts_argmax,ts_argmin,ts_ema,ts_max,ts_min,where",standard_psar_requires_recursive_state,"rank(where(close>where((where(ts_ema(close,10)>=ts_ema(close,40),1.0,-1.0))>0.0,ts_min(low,40)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,40),40),0.0,1.0)),0.02,0.2))*(ts_max(high,40)-ts_min(low,40)),ts_max(high,40)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,40),40),0.0,1.0)),0.02,0.2))*(ts_max(high,40)-ts_min(low,40))), 1.0, 0.0) - where(close<where((where(ts_ema(close,10)>=ts_ema(close,40),1.0,-1.0))>0.0,ts_min(low,40)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,40),40),0.0,1.0)),0.02,0.2))*(ts_max(high,40)-ts_min(low,40)),ts_max(high,40)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,40),40),0.0,1.0)),0.02,0.2))*(ts_max(high,40)-ts_min(low,40))), 1.0, 0.0))","rank(where(close > where(where(ts_ema(close, 10) >= ts_ema(close, 40), 1.0, -1.0) > 0.0, ts_min(low, 40) + clip(0.02 + 0.18 * clip(1.0 - ts_argmax(high, 40) / 40, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 40) - ts_min(low, 40)), ts_max(high, 40) - clip(0.02 + 0.18 * clip(1.0 - ts_argmin(low, 40) / 40, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 40) - ts_min(low, 40))), 1.0, 0.0) - where(close < where(where(ts_ema(close, 10) >= ts_ema(close, 40), 1.0, -1.0) > 0.0, ts_min(low, 40) + clip(0.02 + 0.18 * clip(1.0 - ts_argmax(high, 40) / 40, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 40) - ts_min(low, 40)), ts_max(high, 40) - clip(0.02 + 0.18 * clip(1.0 - ts_argmin(low, 40) / 40, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 40) - ts_min(low, 40))), 1.0, 0.0))",safe_div_literal_to_binop,True,"clip,rank,ts_argmax,ts_argmin,ts_ema,ts_max,ts_min,where","close,high,low","ts_argmax,ts_argmin,ts_ema",,,,proxy_archive,promoted_operator_candidate,,pass,240,False,not_required,latest DSL parse passed,core,web_v4_v5_v6,,,,,,not_production_ready:proxy_archive,
pv_v6_a_x_0363,V6,A,extended,extended_admission_candidate,sar_supertrend_proxies,parabolic_sar_proxy_cross_60,parabolic_sar_proxy,60,long,composite,causal_proxy,"rank(where(close>where((where(ts_ema(close,15)>=ts_ema(close,60),1.0,-1.0))>0.0,ts_min(low,60)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,60),60),0.0,1.0)),0.02,0.2))*(ts_max(high,60)-ts_min(low,60)),ts_max(high,60)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,60),60),0.0,1.0)),0.02,0.2))*(ts_max(high,60)-ts_min(low,60))), 1.0, 0.0) - where(close<where((where(ts_ema(close,15)>=ts_ema(close,60),1.0,-1.0))>0.0,ts_min(low,60)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,60),60),0.0,1.0)),0.02,0.2))*(ts_max(high,60)-ts_min(low,60)),ts_max(high,60)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,60),60),0.0,1.0)),0.02,0.2))*(ts_max(high,60)-ts_min(low,60))), 1.0, 0.0))",60日Parabolic SAR代理穿越,"close,high,low","clip,rank,safe_div_null,ts_argmax,ts_argmin,ts_ema,ts_max,ts_min,where",standard_psar_requires_recursive_state,"rank(where(close>where((where(ts_ema(close,15)>=ts_ema(close,60),1.0,-1.0))>0.0,ts_min(low,60)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,60),60),0.0,1.0)),0.02,0.2))*(ts_max(high,60)-ts_min(low,60)),ts_max(high,60)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,60),60),0.0,1.0)),0.02,0.2))*(ts_max(high,60)-ts_min(low,60))), 1.0, 0.0) - where(close<where((where(ts_ema(close,15)>=ts_ema(close,60),1.0,-1.0))>0.0,ts_min(low,60)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,60),60),0.0,1.0)),0.02,0.2))*(ts_max(high,60)-ts_min(low,60)),ts_max(high,60)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,60),60),0.0,1.0)),0.02,0.2))*(ts_max(high,60)-ts_min(low,60))), 1.0, 0.0))","rank(where(close > where(where(ts_ema(close, 15) >= ts_ema(close, 60), 1.0, -1.0) > 0.0, ts_min(low, 60) + clip(0.02 + 0.18 * clip(1.0 - ts_argmax(high, 60) / 60, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 60) - ts_min(low, 60)), ts_max(high, 60) - clip(0.02 + 0.18 * clip(1.0 - ts_argmin(low, 60) / 60, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 60) - ts_min(low, 60))), 1.0, 0.0) - where(close < where(where(ts_ema(close, 15) >= ts_ema(close, 60), 1.0, -1.0) > 0.0, ts_min(low, 60) + clip(0.02 + 0.18 * clip(1.0 - ts_argmax(high, 60) / 60, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 60) - ts_min(low, 60)), ts_max(high, 60) - clip(0.02 + 0.18 * clip(1.0 - ts_argmin(low, 60) / 60, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 60) - ts_min(low, 60))), 1.0, 0.0))",safe_div_literal_to_binop,True,"clip,rank,ts_argmax,ts_argmin,ts_ema,ts_max,ts_min,where","close,high,low","ts_argmax,ts_argmin,ts_ema",,,,proxy_archive,promoted_operator_candidate,,pass,240,False,not_required,latest DSL parse passed,core,web_v4_v5_v6,,,,,,not_production_ready:proxy_archive,
pv_v6_a_x_0364,V6,A,extended,extended_admission_candidate,sar_supertrend_proxies,parabolic_sar_proxy_level_10,parabolic_sar_proxy,10,short,moderate,causal_proxy,"rank(safe_div_null(close-(where((where(ts_ema(close,2)>=ts_ema(close,10),1.0,-1.0))>0.0,ts_min(low,10)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,10),10),0.0,1.0)),0.02,0.2))*(ts_max(high,10)-ts_min(low,10)),ts_max(high,10)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,10),10),0.0,1.0)),0.02,0.2))*(ts_max(high,10)-ts_min(low,10)))),close))",10日Parabolic SAR因果代理距离；使用滚动极值新鲜度模拟AF，不是标准递归SAR,"close,high,low","clip,rank,safe_div_null,ts_argmax,ts_argmin,ts_ema,ts_max,ts_min,where",standard_psar_requires_recursive_state,"rank(safe_div_null(close-(where((where(ts_ema(close,2)>=ts_ema(close,10),1.0,-1.0))>0.0,ts_min(low,10)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,10),10),0.0,1.0)),0.02,0.2))*(ts_max(high,10)-ts_min(low,10)),ts_max(high,10)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,10),10),0.0,1.0)),0.02,0.2))*(ts_max(high,10)-ts_min(low,10)))),close))","rank(safe_div_null(close - where(where(ts_ema(close, 2) >= ts_ema(close, 10), 1.0, -1.0) > 0.0, ts_min(low, 10) + clip(0.02 + 0.18 * clip(1.0 - ts_argmax(high, 10) / 10, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 10) - ts_min(low, 10)), ts_max(high, 10) - clip(0.02 + 0.18 * clip(1.0 - ts_argmin(low, 10) / 10, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 10) - ts_min(low, 10))), close))",safe_div_literal_to_binop,True,"clip,rank,safe_div_null,ts_argmax,ts_argmin,ts_ema,ts_max,ts_min,where","close,high,low","ts_argmax,ts_argmin,ts_ema",,,,proxy_archive,promoted_operator_candidate,,pass,240,False,not_required,latest DSL parse passed,core,web_v4_v5_v6,,,,,,not_production_ready:proxy_archive,
pv_v6_a_x_0365,V6,A,extended,extended_admission_candidate,sar_supertrend_proxies,parabolic_sar_proxy_level_120,parabolic_sar_proxy,120,long,moderate,causal_proxy,"rank(safe_div_null(close-(where((where(ts_ema(close,30)>=ts_ema(close,120),1.0,-1.0))>0.0,ts_min(low,120)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,120),120),0.0,1.0)),0.02,0.2))*(ts_max(high,120)-ts_min(low,120)),ts_max(high,120)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,120),120),0.0,1.0)),0.02,0.2))*(ts_max(high,120)-ts_min(low,120)))),close))",120日Parabolic SAR因果代理距离；使用滚动极值新鲜度模拟AF，不是标准递归SAR,"close,high,low","clip,rank,safe_div_null,ts_argmax,ts_argmin,ts_ema,ts_max,ts_min,where",standard_psar_requires_recursive_state,"rank(safe_div_null(close-(where((where(ts_ema(close,30)>=ts_ema(close,120),1.0,-1.0))>0.0,ts_min(low,120)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,120),120),0.0,1.0)),0.02,0.2))*(ts_max(high,120)-ts_min(low,120)),ts_max(high,120)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,120),120),0.0,1.0)),0.02,0.2))*(ts_max(high,120)-ts_min(low,120)))),close))","rank(safe_div_null(close - where(where(ts_ema(close, 30) >= ts_ema(close, 120), 1.0, -1.0) > 0.0, ts_min(low, 120) + clip(0.02 + 0.18 * clip(1.0 - ts_argmax(high, 120) / 120, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 120) - ts_min(low, 120)), ts_max(high, 120) - clip(0.02 + 0.18 * clip(1.0 - ts_argmin(low, 120) / 120, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 120) - ts_min(low, 120))), close))",safe_div_literal_to_binop,True,"clip,rank,safe_div_null,ts_argmax,ts_argmin,ts_ema,ts_max,ts_min,where","close,high,low","ts_argmax,ts_argmin,ts_ema",,,,proxy_archive,promoted_operator_candidate,,pass,240,False,not_required,latest DSL parse passed,core,web_v4_v5_v6,,,,,,not_production_ready:proxy_archive,
pv_v6_a_x_0366,V6,A,extended,extended_admission_candidate,sar_supertrend_proxies,parabolic_sar_proxy_level_20,parabolic_sar_proxy,20,medium,moderate,causal_proxy,"rank(safe_div_null(close-(where((where(ts_ema(close,5)>=ts_ema(close,20),1.0,-1.0))>0.0,ts_min(low,20)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,20),20),0.0,1.0)),0.02,0.2))*(ts_max(high,20)-ts_min(low,20)),ts_max(high,20)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,20),20),0.0,1.0)),0.02,0.2))*(ts_max(high,20)-ts_min(low,20)))),close))",20日Parabolic SAR因果代理距离；使用滚动极值新鲜度模拟AF，不是标准递归SAR,"close,high,low","clip,rank,safe_div_null,ts_argmax,ts_argmin,ts_ema,ts_max,ts_min,where",standard_psar_requires_recursive_state,"rank(safe_div_null(close-(where((where(ts_ema(close,5)>=ts_ema(close,20),1.0,-1.0))>0.0,ts_min(low,20)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,20),20),0.0,1.0)),0.02,0.2))*(ts_max(high,20)-ts_min(low,20)),ts_max(high,20)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,20),20),0.0,1.0)),0.02,0.2))*(ts_max(high,20)-ts_min(low,20)))),close))","rank(safe_div_null(close - where(where(ts_ema(close, 5) >= ts_ema(close, 20), 1.0, -1.0) > 0.0, ts_min(low, 20) + clip(0.02 + 0.18 * clip(1.0 - ts_argmax(high, 20) / 20, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 20) - ts_min(low, 20)), ts_max(high, 20) - clip(0.02 + 0.18 * clip(1.0 - ts_argmin(low, 20) / 20, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 20) - ts_min(low, 20))), close))",safe_div_literal_to_binop,True,"clip,rank,safe_div_null,ts_argmax,ts_argmin,ts_ema,ts_max,ts_min,where","close,high,low","ts_argmax,ts_argmin,ts_ema",,,,proxy_archive,promoted_operator_candidate,,pass,240,False,not_required,latest DSL parse passed,core,web_v4_v5_v6,,,,,,not_production_ready:proxy_archive,
pv_v6_a_x_0367,V6,A,extended,extended_admission_candidate,sar_supertrend_proxies,parabolic_sar_proxy_level_40,parabolic_sar_proxy,40,medium,moderate,causal_proxy,"rank(safe_div_null(close-(where((where(ts_ema(close,10)>=ts_ema(close,40),1.0,-1.0))>0.0,ts_min(low,40)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,40),40),0.0,1.0)),0.02,0.2))*(ts_max(high,40)-ts_min(low,40)),ts_max(high,40)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,40),40),0.0,1.0)),0.02,0.2))*(ts_max(high,40)-ts_min(low,40)))),close))",40日Parabolic SAR因果代理距离；使用滚动极值新鲜度模拟AF，不是标准递归SAR,"close,high,low","clip,rank,safe_div_null,ts_argmax,ts_argmin,ts_ema,ts_max,ts_min,where",standard_psar_requires_recursive_state,"rank(safe_div_null(close-(where((where(ts_ema(close,10)>=ts_ema(close,40),1.0,-1.0))>0.0,ts_min(low,40)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,40),40),0.0,1.0)),0.02,0.2))*(ts_max(high,40)-ts_min(low,40)),ts_max(high,40)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,40),40),0.0,1.0)),0.02,0.2))*(ts_max(high,40)-ts_min(low,40)))),close))","rank(safe_div_null(close - where(where(ts_ema(close, 10) >= ts_ema(close, 40), 1.0, -1.0) > 0.0, ts_min(low, 40) + clip(0.02 + 0.18 * clip(1.0 - ts_argmax(high, 40) / 40, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 40) - ts_min(low, 40)), ts_max(high, 40) - clip(0.02 + 0.18 * clip(1.0 - ts_argmin(low, 40) / 40, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 40) - ts_min(low, 40))), close))",safe_div_literal_to_binop,True,"clip,rank,safe_div_null,ts_argmax,ts_argmin,ts_ema,ts_max,ts_min,where","close,high,low","ts_argmax,ts_argmin,ts_ema",,,,proxy_archive,promoted_operator_candidate,,pass,240,False,not_required,latest DSL parse passed,core,web_v4_v5_v6,,,,,,not_production_ready:proxy_archive,
pv_v6_a_x_0368,V6,A,extended,extended_admission_candidate,sar_supertrend_proxies,parabolic_sar_proxy_level_60,parabolic_sar_proxy,60,long,moderate,causal_proxy,"rank(safe_div_null(close-(where((where(ts_ema(close,15)>=ts_ema(close,60),1.0,-1.0))>0.0,ts_min(low,60)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,60),60),0.0,1.0)),0.02,0.2))*(ts_max(high,60)-ts_min(low,60)),ts_max(high,60)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,60),60),0.0,1.0)),0.02,0.2))*(ts_max(high,60)-ts_min(low,60)))),close))",60日Parabolic SAR因果代理距离；使用滚动极值新鲜度模拟AF，不是标准递归SAR,"close,high,low","clip,rank,safe_div_null,ts_argmax,ts_argmin,ts_ema,ts_max,ts_min,where",standard_psar_requires_recursive_state,"rank(safe_div_null(close-(where((where(ts_ema(close,15)>=ts_ema(close,60),1.0,-1.0))>0.0,ts_min(low,60)+(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmax(high,60),60),0.0,1.0)),0.02,0.2))*(ts_max(high,60)-ts_min(low,60)),ts_max(high,60)-(clip(0.02+0.18*(clip(1.0-safe_div_null(ts_argmin(low,60),60),0.0,1.0)),0.02,0.2))*(ts_max(high,60)-ts_min(low,60)))),close))","rank(safe_div_null(close - where(where(ts_ema(close, 15) >= ts_ema(close, 60), 1.0, -1.0) > 0.0, ts_min(low, 60) + clip(0.02 + 0.18 * clip(1.0 - ts_argmax(high, 60) / 60, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 60) - ts_min(low, 60)), ts_max(high, 60) - clip(0.02 + 0.18 * clip(1.0 - ts_argmin(low, 60) / 60, 0.0, 1.0), 0.02, 0.2) * (ts_max(high, 60) - ts_min(low, 60))), close))",safe_div_literal_to_binop,True,"clip,rank,safe_div_null,ts_argmax,ts_argmin,ts_ema,ts_max,ts_min,where","close,high,low","ts_argmax,ts_argmin,ts_ema",,,,proxy_archive,promoted_operator_candidate,,pass,240,False,not_required,latest DSL parse passed,core,web_v4_v5_v6,,,,,,not_production_ready:proxy_archive,
pv_v6_a_x_0369,V6,A,extended,extended_admission_candidate,sar_supertrend_proxies,supertrend_raw_proxy_cross_10_1.5,supertrend_proxy,10,short,moderate,causal_proxy,"rank(where(close>where((where(ts_ema(close,5)>=ts_ema(close,10),1.0,-1.0))>0.0,(ts_ema((high+low+close)/3.0,10)-1.5*ATR_WILDER(high,low,close,10)),(ts_ema((high+low+close)/3.0,10)+1.5*ATR_WILDER(high,low,close,10))), 1.0, 0.0) - where(close<where((where(ts_ema(close,5)>=ts_ema(close,10),1.0,-1.0))>0.0,(ts_ema((high+low+close)/3.0,10)-1.5*ATR_WILDER(high,low,close,10)),(ts_ema((high+low+close)/3.0,10)+1.5*ATR_WILDER(high,low,close,10))), 1.0, 0.0))",SuperTrend原始带代理穿越，窗口10倍数1.5,"close,high,low","ATR_WILDER,rank,ts_ema,where",recursive_final_band_not_exact,"rank(where(close>where((where(ts_ema(close,5)>=ts_ema(close,10),1.0,-1.0))>0.0,(ts_ema((high+low+close)/3.0,10)-1.5*ATR_WILDER(high,low,close,10)),(ts_ema((high+low+close)/3.0,10)+1.5*ATR_WILDER(high,low,close,10))), 1.0, 0.0) - where(close<where((where(ts_ema(close,5)>=ts_ema(close,10),1.0,-1.0))>0.0,(ts_ema((high+low+close)/3.0,10)-1.5*ATR_WILDER(high,low,close,10)),(ts_ema((high+low+close)/3.0,10)+1.5*ATR_WILDER(high,low,close,10))), 1.0, 0.0))","rank(where(close > where(where(ts_ema(close, 5) >= ts_ema(close, 10), 1.0, -1.0) > 0.0, ts_ema((high + low + close) / 3.0, 10) - 1.5 * ATR_WILDER(high, low, close, 10), ts_ema((high + low + close) / 3.0, 10) + 1.5 * ATR_WILDER(high, low, close, 10)), 1.0, 0.0) - where(close < where(where(ts_ema(close, 5) >= ts_ema(close, 10), 1.0, -1.0) > 0.0, ts_ema((high + low + close) / 3.0, 10) - 1.5 * ATR_WILDER(high, low, close, 10), ts_ema((high + low + close) / 3.0, 10) + 1.5 * ATR_WILDER(high, low, close, 10)), 1.0, 0.0))",,True,"ATR_WILDER,rank,ts_ema,where","close,high,low","ATR_WILDER,ts_ema",,,,proxy_archive,promoted_operator_candidate,,pass,240,False,not_required,latest DSL parse passed,core,web_v4_v5_v6,,,,,,not_production_ready:proxy_archive,
