file,line,pattern,hazard_class,context
cleaned_operators/glr_change.py,233,"np.argsort",TIE_POLICY,"ks(v: np.ndarray) -> np.ndarray:     order = np.argsort(v, kind="stable")     n = v.shape[0]     ranks = "
cleaned_operators/glr_change.py,252,"cumsum",NUMERIC_STABILITY,"_ranks(v)     psr = np.concatenate(([0.0], np.cumsum(r)))     best_k = 0.0     best_t = min_segment     b"
cleaned_operators/group_ext.py,321,"np.argsort",TIE_POLICY,"es(xs.size, dtype=bool)                 keep[np.argsort(xs)[:cut]] = False                 keep[np.argsor"
cleaned_operators/group_ext.py,322,"np.argsort",TIE_POLICY,"sort(xs)[:cut]] = False                 keep[np.argsort(xs)[-cut:]] = False                 xs = xs[keep]"
cleaned_operators/group_ext.py,449,"np.argsort",TIE_POLICY,"        weights = np.abs(xs)         order = np.argsort(ratios)         cw = np.cumsum(weights[order])   "
cleaned_operators/group_ext.py,450,"cumsum",NUMERIC_STABILITY,"   order = np.argsort(ratios)         cw = np.cumsum(weights[order])         mid = 0.5 * cw[-1]         s"
cleaned_operators/group_ext.py,452,"searchsorted",NEEDS_MANUAL_REVIEW,"    slope_new = float(ratios[order[min(int(np.searchsorted(cw, mid)), n - 1)]])         if (             "
cleaned_operators/group_ext.py,477,"np.argsort",TIE_POLICY,"        weights = np.abs(xs)         order = np.argsort(ratios)         cw = np.cumsum(weights[order])   "
cleaned_operators/group_ext.py,478,"cumsum",NUMERIC_STABILITY,"   order = np.argsort(ratios)         cw = np.cumsum(weights[order])         mid = 0.5 * cw[-1]         r"
cleaned_operators/group_ext.py,480,"searchsorted",NEEDS_MANUAL_REVIEW,"    return 0.0, float(ratios[order[min(int(np.searchsorted(cw, mid)), n - 1)]])     try:         b_ols = "
cleaned_operators/group_spectrum.py,22,"deque",STATE_HISTORY," import annotations  from collections import deque from typing import Any  import numpy as np import pand"
cleaned_operators/group_spectrum.py,155,"np.log",DOMAIN,"     eff_rank = float(np.exp(-np.sum(p_pos * np.log(p_pos))))     n_members = int(U.shape[0])     # P1 (r"
cleaned_operators/group_spectrum.py,229,"deque",STATE_HISTORY,"ship history.     breadth_history: dict[Any, deque] = {}     for t in range(rows):         row = feats[t]"
cleaned_operators/group_spectrum.py,238,"astype(float)",UNKNOWN_TO_ZERO,"            continue             Z = row[idx].astype(float)             # Audit P1-G: only members with A"
cleaned_operators/group_spectrum.py,251,"deque",STATE_HISTORY,"      hist = breadth_history.setdefault(key, deque(maxlen=_BREADTH_STABILITY_WINDOW))             if len("
cleaned_operators/group_spectrum.py,302,"astype(float)",UNKNOWN_TO_ZERO,"            continue             Z = row[idx].astype(float)             finite_members = np.all(np.isfini"
cleaned_operators/hankel.py,103,"astype(float)",UNKNOWN_TO_ZERO," if n_fin == chunk.size:         return chunk.astype(float)     if missing_mode == "interpolate":        "
cleaned_operators/hankel.py,107,"astype(float)",UNKNOWN_TO_ZERO,"arange(n, dtype=float)         filled = chunk.astype(float).copy()         filled[~finite] = np.interp(t["
cleaned_operators/hankel.py,108,"astype(float)",UNKNOWN_TO_ZERO,"p.interp(t[~finite], t[finite], chunk[finite].astype(float))         return filled     # strict_contiguou"
cleaned_operators/hankel.py,108,"np.interp",NEEDS_MANUAL_REVIEW,"type(float).copy()         filled[~finite] = np.interp(t[~finite], t[finite], chunk[finite].astype(float)"
cleaned_operators/hankel.py,120,"astype(float)",UNKNOWN_TO_ZERO,"      return None     return chunk[start:end].astype(float)   def _hankel_singular_values(filled: np.ndar"
cleaned_operators/hankel.py,169,"np.log",DOMAIN,"ntinue             ent = -float(np.sum(pos * np.log(pos)))             n = filled.size             denom "
cleaned_operators/hvg_ext.py,174,"np.log",DOMAIN,"0:             continue         out += pi * (np.log(pi + eps) - np.log(qi + eps))     return float(out)  "
cleaned_operators/hvg_ext.py,174,"np.log",DOMAIN,"inue         out += pi * (np.log(pi + eps) - np.log(qi + eps))     return float(out)   def _hvg_stats(v: "
cleaned_operators/hvg_ext.py,189,"np.log",DOMAIN,"sum()     degree_entropy = -float(np.sum(p * np.log(p)))      # ---- forward-backward asymmetry (symmetri"
cleaned_operators/hvg_ext.py,273,"np.log",DOMAIN,"l         motif_entropy = -float(np.sum(mp * np.log(mp)))     else:         motif_entropy = np.nan      r"
cleaned_operators/index_listing/ops_v2.py,100,"astype(float)",UNKNOWN_TO_ZERO,"     entries = ((m_cur == 1) & (m_prev != 1)).astype(float).where(both_known, 0.0)     exits = ((m_cur !="
cleaned_operators/index_listing/ops_v2.py,101,"astype(float)",UNKNOWN_TO_ZERO,"0)     exits = ((m_cur != 1) & (m_prev == 1)).astype(float).where(both_known, 0.0)     return entries.rol"
cleaned_operators/index_listing/ops_v2.py,141,"dropna",GAP_COMPRESSION,"_date.columns:         ld = listing_date[col].dropna()         if len(ld) == 0:             continue     "
cleaned_operators/index_listing/ops_v2.py,144,"index.normalize",TIME_CLOCK,"        first_date = pd.Timestamp(ld.iloc[0]).normalize().to_datetime64()         base = int(np.searchsor"
cleaned_operators/index_listing/ops_v2.py,145,"searchsorted",NEEDS_MANUAL_REVIEW,"alize().to_datetime64()         base = int(np.searchsorted(index_array, first_date, side="left"))        "
cleaned_operators/index_listing/ops_v2.py,175,"astype(float)",UNKNOWN_TO_ZERO,"  m = is_suspend.copy()     known = m.notna().astype(float)     num = ((m != 0) & m.notna()).astype(float"
cleaned_operators/index_listing/ops_v2.py,176,"astype(float)",UNKNOWN_TO_ZERO,"stype(float)     num = ((m != 0) & m.notna()).astype(float).rolling(int(window)).sum()     den = known.ro"
cleaned_operators/index_listing/ops_v2.py,183,"astype(float)",UNKNOWN_TO_ZERO," NaN 状态日占比。"""     known = is_suspend.notna().astype(float)     return known.rolling(int(window)).mean() "
cleaned_operators/interval_geometry.py,60,"astype(float)",UNKNOWN_TO_ZERO,"l inputs).     m &= lo <= hi     return lo[m].astype(float), hi[m].astype(float)   # R6-110: the interval"
cleaned_operators/interval_geometry.py,60,"astype(float)",UNKNOWN_TO_ZERO,"o <= hi     return lo[m].astype(float), hi[m].astype(float)   # R6-110: the interval set-family (union co"
cleaned_operators/interval_geometry.py,84,"np.argsort",TIE_POLICY,"size == 0:         return np.nan     order = np.argsort(l, kind="stable")     l, h = l[order], h[order]  "
cleaned_operators/interval_geometry.py,157,"np.log",DOMAIN,"py":                 ent = -float(np.sum(p * np.log(np.clip(p, _EPS, 1.0))))                 out[r, c] = "
cleaned_operators/interval_geometry.py,158,"np.log",DOMAIN,"S, 1.0))))                 out[r, c] = ent / np.log(b) if b > 1 else np.nan             else:  # mode_dis"
cleaned_operators/interval_geometry.py,160,"np.argmax",TIE_POLICY,"odal band centre                 modal = int(np.argmax(p))                 out[r, c] = float((edges[modal"
cleaned_operators/interval_geometry.py,239,"np.nansum",MISSING_TOPOLOGY,"])), ctr, np.nan)             travel = float(np.nansum(ctr))             if not np.isfinite(travel) or tr"
cleaned_operators/interval_geometry.py,380,"np.argmax",TIE_POLICY," p, edges = prof                 modal = int(np.argmax(p))                 centre = (edges[modal] + edges"
cleaned_operators/intraday/_core.py,60,"dropna",GAP_COMPRESSION,"ked for alignment *before* a ``pd.concat(...).dropna(...)`` step     silently compresses a mismatched axi"
cleaned_operators/intraday/_core.py,103,"index.normalize",TIME_CLOCK,"numpy(dtype="datetime64[ns]"))     days = idx.normalize()     day_slots: dict[pd.Timestamp, set[int]] = {"
cleaned_operators/intraday/_core.py,127,"dropna",GAP_COMPRESSION,"lently compressed by the     ``pd.concat(...).dropna(subset=[...])`` sites in the daily-aggregation     k"
cleaned_operators/intraday/_core.py,237,"np.log",DOMAIN,"e", invalid="ignore"):             out[1:] = np.log(vals[1:] / vals[:-1])     return out   def session_lo"
cleaned_operators/intraday/_core.py,286,"index.normalize",TIME_CLOCK,"      for day, group in col.groupby(col.index.normalize()):             vals = np.asarray(group, dtype=fl"
cleaned_operators/intraday/_core.py,312,"dropna",GAP_COMPRESSION," (P0-08) — otherwise the     ``pd.concat(...).dropna(subset=["a"])`` below would silently compress a     "
cleaned_operators/intraday/_core.py,321,"dropna",GAP_COMPRESSION," = pd.concat([a, b], axis=1, keys=["a", "b"]).dropna(subset=["a"])         joined["day"] = joined.index.n"
cleaned_operators/intraday/_core.py,322,"index.normalize",TIME_CLOCK,"t=["a"])         joined["day"] = joined.index.normalize()         per_day: dict[pd.Timestamp, float] = {}"
cleaned_operators/intraday/_core.py,359,"dropna",GAP_COMPRESSION,"nst]], axis=1, keys=["a", "b", "c"]         ).dropna(subset=["a"])         joined["day"] = joined.index.n"
cleaned_operators/intraday/_core.py,360,"index.normalize",TIME_CLOCK,"t=["a"])         joined["day"] = joined.index.normalize()         per_day: dict[pd.Timestamp, float] = {}"
cleaned_operators/intraday/_core.py,388,"index.normalize",TIME_CLOCK," = daily[inst]         days = close_col.index.normalize()         mapped = daily_col.reindex(pd.DatetimeI"
cleaned_operators/intraday/higher_moments.py,38,"np.nansum",MISSING_TOPOLOGY,"    with np_errstate():         return float(np.nansum(r * r))   def _bipower_var(r: np.ndarray) -> float"
cleaned_operators/intraday/higher_moments.py,53,"np.nansum",MISSING_TOPOLOGY," np.nan         return float((np.pi / 2.0) * np.nansum(prod))   def _check_scale(threshold_scale: float) "
cleaned_operators/intraday/higher_moments.py,106,"np.nansum",MISSING_TOPOLOGY,"_MIN_RETURNS:         return np.nan     r2 = np.nansum(r * r)     if not np.isfinite(r2) or r2 <= _EPS:  "
cleaned_operators/intraday/higher_moments.py,109,"np.nansum",MISSING_TOPOLOGY,"r r2 <= _EPS:         return np.nan     r3 = np.nansum(r ** 3)     return float(np.sqrt(n) * r3 / r2 ** 1"
cleaned_operators/intraday/higher_moments.py,138,"np.nansum",MISSING_TOPOLOGY,"_MIN_RETURNS:         return np.nan     r2 = np.nansum(r * r)     if not np.isfinite(r2) or r2 <= _EPS:  "
cleaned_operators/intraday/higher_moments.py,141,"np.nansum",MISSING_TOPOLOGY,"r r2 <= _EPS:         return np.nan     r4 = np.nansum(r ** 4)     return float(n * r4 / (r2 * r2))   @re"
cleaned_operators/intraday/higher_moments.py,168,"np.nansum",MISSING_TOPOLOGY,"    return np.nan     return float(n / 3.0 * np.nansum(r ** 4))   @register_operator(     name="intra_rea"
cleaned_operators/intraday/higher_moments.py,205,"np.nansum",MISSING_TOPOLOGY,"         return np.nan         total = float(np.nansum(prod))     return tripower_scale() * n_finite * to"
cleaned_operators/intraday/higher_moments.py,294,"np.nansum",MISSING_TOPOLOGY,"     with np_errstate():         pos = float(np.nansum(rj[rj > 0] ** 2))         neg = float(np.nansum(rj"
cleaned_operators/intraday/higher_moments.py,295,"np.nansum",MISSING_TOPOLOGY,"nansum(rj[rj > 0] ** 2))         neg = float(np.nansum(rj[rj < 0] ** 2))     total = pos + neg     concen"
cleaned_operators/intraday/higher_moments.py,311,"astype(float)",UNKNOWN_TO_ZERO," if len(idx) > 2:         gaps = np.diff(idx).astype(float)         mean_gap = float(np.mean(gaps))      "
cleaned_operators/intraday/higher_moments.py,311,"np.diff",GAP_COMPRESSION,"= np.nan     if len(idx) > 2:         gaps = np.diff(idx).astype(float)         mean_gap = float(np.mean("
cleaned_operators/intraday/higher_moments.py,632,"np.log",DOMAIN,"and rv > _EPS:             pts.append((float(np.log(s)), float(np.log(rv))))     if len(pts) < 2:        "
cleaned_operators/intraday/higher_moments.py,632,"np.log",DOMAIN,"         pts.append((float(np.log(s)), float(np.log(rv))))     if len(pts) < 2:         return np.nan    "
cleaned_operators/intraday/overnight.py,110,"astype(float)",UNKNOWN_TO_ZERO,"close)     agree = (np.sign(o) == np.sign(i)).astype(float)     return agree.rolling(int(window)).mean() "
cleaned_operators/intraday/overnight.py,139,"astype(float)",UNKNOWN_TO_ZERO," close crosses pre_close     up_gap = (o > 0).astype(float)     filled = ((close >= pre_close) & (o > 0) "
cleaned_operators/intraday/overnight.py,141,"astype(float)",UNKNOWN_TO_ZERO,") & (o < 0) & (i <= 0))     filled_f = filled.astype(float).fillna(0.0)     return filled_f.rolling(int(w"
cleaned_operators/intraday/polars_intraday_full.py,480,"sum(x^2) risk",NUMERIC_STABILITY,"y")).sum().alias("S1y"),         (pl.col("t").pow(2) * pl.col("y")).sum().alias("S2y"),     )     if degr"
cleaned_operators/intraday/polars_intraday_full.py,1189,"sum(x^2) risk",NUMERIC_STABILITY,"var_e = pl.col("se2") / pl.col("nf") - mean_e.pow(2)         m3 = pl.col("se3") / pl.col("nf") - 3.0 * me"
cleaned_operators/intraday/polars_intraday_full.py,1198,"sum(x^2) risk",NUMERIC_STABILITY,"var_e = pl.col("se2") / pl.col("nf") - mean_e.pow(2)         m4 = pl.col("se4") / pl.col("nf") - 4 * mean"
cleaned_operators/intraday/polars_intraday_full.py,1199,"sum(x^2) risk",NUMERIC_STABILITY,"e * pl.col("se3") / pl.col("nf") + 6 * mean_e.pow(2) * pl.col("se2") / pl.col("nf") - 3 * mean_e.pow(4)  "
cleaned_operators/intraday/polars_intraday_full.py,1201,"sum(x^2) risk",NUMERIC_STABILITY,"        pl.when(var_e > _EPS).then(m4 / var_e.pow(2)).otherwise(None).alias("v")         )         return"
cleaned_operators/intraday/polars_intraday_full.py,1206,"sum(x^2) risk",NUMERIC_STABILITY,"lumns(         ((pl.col("sr2") - pl.col("sr").pow(2) / pl.col("nf"))).alias("ss_tot"),     ).with_columns"
cleaned_operators/intraday/polars_next_stage.py,156,"sum(x^2) risk",NUMERIC_STABILITY,"total"),         ((jr * jr) * pl.col("jump")).pow(2).sum().alias("conc_num"),     )     has_jump = pl.col"
cleaned_operators/intraday/realized_beta.py,61,"np.log",DOMAIN,", np.nan, dtype=float)         logr[1:, :] = np.log(raw[1:, :] / raw[:-1, :])         # P0: hard-break at"
cleaned_operators/intraday/realized_beta.py,64,"index.normalize",TIME_CLOCK,"o invented break).         days = close.index.normalize().to_numpy()         day_change = np.zeros(len(da"
cleaned_operators/intraday/realized_beta.py,117,"dropna",GAP_COMPRESSION,"cat([rets[inst], m], axis=1, keys=["r", "m"]).dropna(subset=["m"])         joined["day"] = joined.index.n"
cleaned_operators/intraday/realized_beta.py,118,"index.normalize",TIME_CLOCK,"t=["m"])         joined["day"] = joined.index.normalize()         per_day: dict[pd.Timestamp, float] = {}"
cleaned_operators/intraday/time_structure.py,78,"np.nansum",MISSING_TOPOLOGY,"rval_mask(times, start, end)     seg = float(np.nansum(vals[mask] * np.isfinite(vals[mask])))     total ="
cleaned_operators/intraday/time_structure.py,79,"np.nansum",MISSING_TOPOLOGY," np.isfinite(vals[mask])))     total = float(np.nansum(vals * np.isfinite(vals)))     return seg / total "
cleaned_operators/intraday/time_structure.py,203,"dropna",GAP_COMPRESSION,"t], vol[inst]], axis=1, keys=["c", "a", "v"]).dropna(subset=["c"])             joined["day"] = joined.ind"
cleaned_operators/intraday/time_structure.py,204,"index.normalize",TIME_CLOCK,"c"])             joined["day"] = joined.index.normalize()             per_day = {}             for day, g"
cleaned_operators/intraday/time_structure.py,261,"dropna",GAP_COMPRESSION,"e[inst], amt[inst]], axis=1, keys=["c", "a"]).dropna(subset=["c"])             joined["day"] = joined.ind"
cleaned_operators/intraday/time_structure.py,262,"index.normalize",TIME_CLOCK,"c"])             joined["day"] = joined.index.normalize()             per_day = {}             for day, g"
cleaned_operators/intraday/time_structure.py,283,"index.normalize",TIME_CLOCK,"etime64[ns]"))     frame["day"] = frame.index.normalize()     return frame.pivot_table(index="day", colum"
cleaned_operators/intraday/time_structure.py,384,"np.log",DOMAIN,"rstate():             kl = float(np.sum(pa * np.log(pa / m)) + np.sum(pb * np.log(pb / m)))         out[d"
cleaned_operators/intraday/time_structure.py,384,"np.log",DOMAIN,"at(np.sum(pa * np.log(pa / m)) + np.sum(pb * np.log(pb / m)))         out[day] = 0.5 * kl     return pd.S"
cleaned_operators/intraday/time_structure.py,405,"cumsum",NUMERIC_STABILITY,"m()         pb /= pb.sum()         cdf_a = np.cumsum(pa)         cdf_b = np.cumsum(pb)         out[day] ="
cleaned_operators/intraday/time_structure.py,406,"cumsum",NUMERIC_STABILITY,"     cdf_a = np.cumsum(pa)         cdf_b = np.cumsum(pb)         out[day] = float(np.sum(np.abs(cdf_a - c"
cleaned_operators/intraday/time_structure.py,422,"index.normalize",TIME_CLOCK,"ys = np.asarray(pd.DatetimeIndex(close.index).normalize())     out = np.full_like(v, np.nan, dtype=float)"
cleaned_operators/intraday/time_structure.py,427,"np.log",DOMAIN,"[i] == days[i - 1]:                 out[i] = np.log(v[i] / v[i - 1])     return pd.DataFrame(out, index=c"
cleaned_operators/intraday/time_structure_v2.py,62,"np.log",DOMAIN,"="ignore", invalid="ignore"):         logr = np.log(cv[1:] / cv[:-1])     gaps = (         np.asarray(tim"
