canonical,math_definition,reference_impl,semantic_hash,axis_semantics,sample_validity,missing_topology,current_row_requirement,tie_policy,ddof,quantile_interpolation,zero_denominator,zero_std,domain_policy,partial_window_policy,minimum_effective_sample,history_kind,history_formula,anchor_policy,parameter_binding_complete,hidden_kwargs,local_casts,sample_mask_policy,semantic_policy_disagreements,source_provenance,reference_smoke_pass,numba_native_pass,polars_native_pass,duckdb_native_pass,fallback_pass,native_used,fallback_used,prefix_invariance,chunk_invariance,column_permutation,metamorphic_properties,metamorphic_passed,math_defect,semantic_drift,fix_action,blockers
group_normalize,"在指定分组内对股票进行归一化到[0,1]",pandas/numpy,575ef336c19532e59ff74c2acb96d8e26235f83e9be75949a3b0f19d4a9e44b1,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,dropna|notna,,inspect,,,,,,True,,,,,,,,,,
group_peer_beta_deviation,个股滚动 Beta - 行业内加权 peer Beta（剔除自身）。,pandas/numpy,c2aad8a27a830fb5df736646eaa93adc1a351fdb37fe44fe2986fb8d5cedc176,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
group_peer_deviation_index,多个标准化同行偏离的聚合指数。,pandas/numpy,ae0241ff2d56db767a3e04165f3702dbbd0f8f365af036cae5a4b2839c4de26f,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
group_peer_information_diffusion,个股收益对行业 ex-self 同行过去收益的滚动回归 Beta（信息扩散）。,pandas/numpy,dab990bcebc11a9f9a1f5eeab105bb4c3b8b6c9b06481e98e152732633ecbbd9,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
group_percentile,组内 top/bottom 分位掩码；默认 top。缺失分组默认报错，不静默退化为全截面。,pandas/numpy,47fa8218d355295086d74ce4cff3d2f53602a47c4e455b63b798cac04347c178,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,missing_group_policy->str|p->float|side->str,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION
group_quantile_spread,组内 Q_high - Q_low。,pandas/numpy,77ea533362d5c64746bc427d1edd7ad8cc497c086b00dfcfcfc5c8aabf5d3677,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,q_high->float|q_low->float,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION
group_rank,在指定分组内对股票进行排名，返回归一化排名(0-1),pandas/numpy,3cb9113152524d2633196d40c4002311f54ff51fbc3023661034ca6d02ce1f4c,row_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,dropna|notna,,inspect,,,,,,True,,,,,rank.strict_monotonic_invariance,,,,,
group_rank_weighted_value,组内按平均排名线性加权（CS rank-weighted value；非时间衰减）,pandas/numpy,8b9589df89285b97cfdfbbcfd21936c3de001863a8143357f51898d81480b4c5,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
group_return_dispersion_exposure,个股收益对行业截面收益离散度变化的敏感度。,pandas/numpy,324761b68cfbe1fe607e9cf2863608d55267ed2c95767b8c736131772e3d21f7,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
group_signal_attraction_share,组内信号吸引份额（damping 固定 0.85）。,pandas/numpy,036cd3b417e7a7beea7b01e590ee41d2ab0667be01899567f4506b107c954a31,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,damping->float,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION
group_skewness,组内成员截面偏度。,pandas/numpy,f1b06f5f0c1349dbdb2dc7e128fde66b2e5c1a330ba7f954b1c923e5dee3c44a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
group_spd_feature_structure_shift,组内 SPD(log-Euclidean) 特征相关结构漂移（恰好 3 特征）。,pandas/numpy,5b6d78b172ba943425334fd35a73bfe80f688e9570e8669849ee986d8aff0701,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_peers->int|min_reference_days->int|reference_window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION
group_std,计算组内标准差,pandas/numpy,0caad0d659c305096fa68d99e5b7a574f4c99f07d69a43629e3408ecc034fc33,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,dropna|notna,,inspect,,,,,,True,,,,,,,,,,
group_sum,计算组内求和,pandas/numpy,d7a7affb1ac5a6b4aa4618574c3511813e485cdf504caf490534612a4030c655,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,dropna|notna,,inspect,,,,,,True,,,,,,,,,,
group_tail_centrality,尾部系统性中心度（个股极值与同组极值共振程度）。,pandas/numpy,abc6468be2784ce297a016b6a36f393c86a50bbac349721b369779840baf41ac,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_periods->int|prior_threshold->bool|quantile->float|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION
group_tail_lead_score,"尾部领先分 P(E_peer,d+lag | E_i,d) - P(E_peer,d+lag)（共同队列+最小事件数）。",pandas/numpy,e051448819cec559af70814995811536fd0f3877a570e18d151ffcc9495ab148,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,lag->int|min_conditioning_events->int|min_periods->int|prior_threshold->bool|quantile->float|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION
group_tail_ratio,组内右尾/左尾分位数绝对值比。,pandas/numpy,27bf66b8f003f6ec7889b89bf86d9670c048ae38ca3d3b25fc201ba01f011c18,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,q_high->float|q_low->float,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION
group_topk_mean,group_topk_mean,pandas/numpy,8c07363ab5536ead0c9b188340dd159af7633bd1e48e682a904f34b782e46881,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
group_ts_decay_linear,组内按时间位置线性衰减加权（真实时间衰减；窗口参与计算）,pandas/numpy,16ca13c143b58aade9f0abebbe999d6203599f0a91da7aff36662f4499186bd9,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,window->int,dropna,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION
group_valid_count,组内有限值个数。,pandas/numpy,6fff7f8e9503eb835c36ea1933ce12f1521c4b2b3d21f55d365b46224cc88149,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
group_wasserstein_barycenter_distance,group_wasserstein_barycenter_distance,pandas/numpy,f63c53a9095073d99bc1aa6549f4aa63d134a7522f081cf6475ac10ecb59bc22,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
group_weighted_mean,within-group weighted mean,pandas/numpy,6d431162691223c1a81abe6a2180c7d37e7b39e04b82fd9775dc2b0748a7a440,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
group_weighted_zscore,within-group weighted zscore,pandas/numpy,6d431162691223c1a81abe6a2180c7d37e7b39e04b82fd9775dc2b0748a7a440,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
group_winsorize,在指定分组内进行缩尾处理，将超出分位数a的值截断,pandas/numpy,d3bceddc2798992c868396f10e11e726d4ea4fc6c38854186106dcf40b722a48,row_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,dropna|notna,,inspect,,,,,,True,,,,,,,,,,
group_zscore,在指定分组内进行Z-Score标准化 (x-mean)/std,pandas/numpy,0de3206d048848e90f962ef88bf0fe07e77626c11e0c5403c42e52918eaffafc,row_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,dropna|notna,,inspect,,,,,,True,,,,,,,,,,
gt,gt comparison with symmetric scalar broadcasting,pandas/numpy,81e8bfebc019c783fcf44bce5c87bf02b61e82072e8a6b2541e4f892a08916cf,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
hierarchical_group_neutralize,"按 (group, subgroup) 组合键去均值（真 nested 中性化；子组码跨父组重复时不再串组）。",pandas/numpy,93b492e3fd007e4ee58f058122f55211d8d3ac8f175b9a54cc2b47d5abb9c010,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
high_low_spread_proxy,Rolling log high-low spread proxy.,pandas/numpy,f689ae4f3e31cafdaf1b8f4889f44fb9d59205e758316e8a12ea054fa97762c9,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_class_entropy,股东类别持股权重熵（归一化；仅已披露前十大股东口径，非全体股东结构）。,pandas/numpy,265be0bf528b053f13d7568579665784349bcf01ddfc6fba829eda54d16c736e,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_class_js_shift,"股东类别分布 JS 距离 [0,1]（当前 vs 上一披露快照）。",pandas/numpy,2e8db15c2360aab550eb0baeed86e41e285b6c2bee03806f7d53a02465cdea71,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_common_holding_peer_return,共同持股同行收益（重叠加权，剔除自身；假设 peer_return 已含 overlap*own_return 分量，overlap 未知→NaN）。,pandas/numpy,22f6237e50eff5225dd63ad9b6f1c8c8c860d440b8eef8eb861849938d8f72b7,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_concentration,前 N 大股东持股数占总股本比例。,pandas/numpy,ed5546ad740eeb36dd54d0c16ddd26f4bb67ef3d346b86715e2eb7d23988e68d,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_concentration_acceleration,集中度趋势二阶变化；提供 snapshot_date 时按报告快照推进。,pandas/numpy,0c6831733efc283121f67ac695d9e036805bd803d7898edd324c88e5d13696c2,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_concentration_change,Deprecated: use source-side relation_snapshot_change on distinct snapshots.,pandas/numpy,bb0525f46643136e78082965ab655a5aeeb4b2a86a5aeaf83eb45ac6722dd498,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_concentration_slope,集中度/HHI 多报告期趋势斜率；提供 snapshot_date 时按报告快照推进而非日频 ffill 行。,pandas/numpy,0c6831733efc283121f67ac695d9e036805bd803d7898edd324c88e5d13696c2,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_count_change_rate,Deprecated: TopTen rows are not total shareholder count; use snapshot entity-count metrics.,pandas/numpy,5891acf7401325a7bba36055c7389ef945b9c54c5991f6309e26ea32377942a3,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_disclosure_count,当前快照披露的 distinct ShareholderId 数量（top-K 披露集合口径；0=无披露；任一已披露股东持股比例缺失或歧义→NaN，round-3 item 28）。,pandas/numpy,4098131459cb1958964ae58ec08a7ee24bcf62bbcca107aa4e0faa282a0f034a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_disclosure_coverage,"当前快照 top-K 披露集合的观测覆盖度：distinct 股东数 / K（K=10），[0,1]。稀疏披露（覆盖度低）不可作为强信号（round-3 item 28）。",pandas/numpy,4098131459cb1958964ae58ec08a7ee24bcf62bbcca107aa4e0faa282a0f034a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_entry_share,新进入 top-K 披露集合的股东（ID 不在上期披露集合）本期持股比例合计（披露口径，非全体股东新进）。,pandas/numpy,01e57413da50921e6b4228abc1e46816a95fc5ab07fb55f0c2c1b6895d391ae0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_exit_share,跌出 top-K 披露集合的股东（ID 不在本期披露集合）上期持股比例合计——披露口径退出，非全体股东退出（R11 #128）。,pandas/numpy,01e57413da50921e6b4228abc1e46816a95fc5ab07fb55f0c2c1b6895d391ae0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_float_concentration_gap,前十大股东集中度 - 前十大流通股东集中度。,pandas/numpy,5f152d0c3c997a84e00bab340bd019b16ca1defbf933efbf0c66dcd249258e7e,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_freeze_concentration,各股东冻结股数份额 HHI。,pandas/numpy,d1192872c84fedc362b53932ddb3534f0b4260c5239c59e8c01737a927c2c33f,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_freeze_ratio,股东冻结股数合计 / 总股本（冻结股数>=0、总股本>0、比率<=1，越界→NaN）。,pandas/numpy,58155a39fdd9a6da5b28c65f706cba858e1401dba5c78a981adf816633552aac,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_id_matched_churn,按股东 ID 匹配的持股变动：0.5*Σ|ShareRatio_cur - ShareRatio_prev|（top-K 披露集合口径，同 ID 跨期配对，缺失侧补0）。,pandas/numpy,01e57413da50921e6b4228abc1e46816a95fc5ab07fb55f0c2c1b6895d391ae0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_id_matched_entry_share,新进入 top-K 披露集合的股东（ID 不在上期披露集合）本期持股比例合计（披露口径）。,pandas/numpy,01e57413da50921e6b4228abc1e46816a95fc5ab07fb55f0c2c1b6895d391ae0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_id_matched_exit_share,跌出 top-K 披露集合的股东（ID 不在本期披露集合）上期持股比例合计——披露口径退出，非全体股东退出（R11 #128）。,pandas/numpy,01e57413da50921e6b4228abc1e46816a95fc5ab07fb55f0c2c1b6895d391ae0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_id_overlap_ratio,股东 ID 交集 / 并集（跨期 top-K 披露集合重合率）。,pandas/numpy,01e57413da50921e6b4228abc1e46816a95fc5ab07fb55f0c2c1b6895d391ae0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_locked_share_ratio,限售/受限股份占比（限售股数>=0、总股本>0、比率<=1，越界→NaN）。,pandas/numpy,9092cdeb77a92e9b698447717cab30bc95daec508e52e569d6e5d07fb25ef8a1,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_nature_entropy,股份性质持股权重熵（归一化）。,pandas/numpy,265be0bf528b053f13d7568579665784349bcf01ddfc6fba829eda54d16c736e,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_net_entry_share,新进 top-K 披露集合持股比例合计 - 跌出集合持股比例合计（按 ID 匹配，披露口径）。,pandas/numpy,01e57413da50921e6b4228abc1e46816a95fc5ab07fb55f0c2c1b6895d391ae0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_peer_return_breadth,股东跨股票 breadth（共同持股覆盖度）。scale 纯乘法参数，横截面 rank 下不改变排序，交由 Recipe 算术层。,pandas/numpy,2664f2be75d09050b896dad14c5f34f7fd01b6765e137f663534f7a2e0d1fc2d,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_pledge_change,当前质押率 - 上期质押率。,pandas/numpy,1725daeb2c2599a62f3f7a8e4fc2ba9ae471bbd5a99557993aa324423b22778e,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_pledge_churn,质押股数的名次槽位（rank-slot）绝对值变化合计；非按股东 ID 匹配（无 ID 输入），真实 ID 匹配质押变化需专用算子。,pandas/numpy,b52980e58116714a22b0ab9e1d8468cb13a549d6deee626c7e836aa5001c8d11,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_pledge_concentration,各股东质押股数份额 HHI。,pandas/numpy,d1192872c84fedc362b53932ddb3534f0b4260c5239c59e8c01737a927c2c33f,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_pledge_ratio,股东质押股数合计 / 总股本（质押股数>=0、总股本>0、比率<=1，越界→NaN）。,pandas/numpy,773b6069af8a5da6da4cf45ab840c1d425adbe387361b44e9d89e40fbde815fa,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_pledged_holder_count,质押股数大于0的前十大股东数量。,pandas/numpy,d1192872c84fedc362b53932ddb3534f0b4260c5239c59e8c01737a927c2c33f,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_rank_stability,共同股东以 min(两期持股比例) 加权的排名位移均值（top-K 披露集合口径，越小越稳定）。,pandas/numpy,01e57413da50921e6b4228abc1e46816a95fc5ab07fb55f0c2c1b6895d391ae0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_share_weighted_rank_migration,以 min(两期持股比例) 加权的股东排名位移均值（top-K 披露集合内共同股东）。,pandas/numpy,01e57413da50921e6b4228abc1e46816a95fc5ab07fb55f0c2c1b6895d391ae0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_shareholder_network_centrality,股东网络中心度（度中心度代理）。,pandas/numpy,4359bdd83c3283a66b4d9673c93a67d0713f8fed443d612f273a888678906cbb,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_shareholder_overlap_ratio,共同股东 / 总股东数（重叠率）。,pandas/numpy,f15b4f173d1879f291656fba3984b7bfe01d0405a3f36f09876a5bfcb2a876de,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
holder_topk_share_sum,当前快照已披露 top-K 股东的持股比例合计（按 distinct ID 去重，同 ID 重复取一致比例）。衡量披露覆盖的股权总量；稀疏披露下该和不可视为集中度（round-3 item 28）。,pandas/numpy,4098131459cb1958964ae58ec08a7ee24bcf62bbcca107aa4e0faa282a0f034a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
