factor_name,source,pool,domain,ic,rank_ic,source_formula,lqtp_formula,fe_formula,lqtp_notes,fe_notes
factor_asym_vol_down_up_volatility_gated,original,qualified,,0.014120545892849902,0.02750964879769664,log(ewm_mean(down_squared_return) / ewm_mean(up_squared_return)) if style_gate_resvol_high > 0 else 0,log(ewm_mean(down_squared_return) / ewm_mean(up_squared_return)) if style_gate_resvol_high > 0 else 0,log(ewm_mean(down_squared_return) / ewm_mean(up_squared_return)) if style_gate_resvol_high > 0 else 0,Unconverted: ['ewm_mean'],Unconverted: ['ewm_mean']
factor_volume_confirmed_momentum_crossover_v2,original,qualified,,0.023596985139328928,0.03435217245390473,pct_return_5 * rank(volume / sma_30) over 10,pct_return_5 * cs_rank(volume / sma_30) over 10,pct_return_5 * rank(volume / sma_30) over 10,,
factor_volume_confirmed_momentum_crossover_v1,original,qualified,,0.02341599211406269,0.03471567204730907,pct_return_5 * rank(volume / sma_20) over 10,pct_return_5 * cs_rank(volume / sma_20) over 10,pct_return_5 * rank(volume / sma_20) over 10,,
factor_pressure_ema_mutation,original,qualified,,0.023510949653092077,0.04824401380906581,"rank( EMA((C-O)*V,21) * (1+(C(-1)-C)/C(-1)) / ATR(21) ) * 2 - 1","cs_rank(EMA((C-O)*V,21) * (1+(C(-1)-C)/C(-1)) / ATR(21))1) ) * 2 - 1","rank( ema(21, (C-O)*V) * (1+(C(-1)-C)/C(-1)) / ATR(21) ) * 2 - 1","Textual non-executable: C (close shorthand in text, not executable); Unconverted: ['C']","Textual non-executable: C (close shorthand in text, not executable); Unconverted: ['C']"
factor_volume_adjusted_breakout_with_vol_filter_v2,original,qualified,,0.018215343684206194,0.03415076116907386,"sum_5( if(close > max_20(high).shift(1) and volume > mean_20(volume) and log(neg_std/pos_std) < median_20(log(neg_std/pos_std)), (close/delay(close,10)-1) * (volume/mean_20(volume)), 0 ) )","ts_sum(5, if(close > max_20(high).delay(1) and volume > mean_20(volume) and log(neg_std/pos_std) < median_20(log(neg_std/pos_std)), (close/delay(close,10)-1) * (volume/mean_20(volume)), 0 ))","ts_sum(5, if(close > max_20(high).ts_delay(1) and volume > mean_20(volume) and log(neg_std/pos_std) < median_20(log(neg_std/pos_std)), (close/ts_delay(close, 10)-1) * (volume/mean_20(volume)), 0 ))","Unconverted: ['max_20', 'mean_20', 'median_20']","Unconverted: ['max_20', 'mean_20', 'median_20']"
factor_impact_weighted_asymmetry_slow,original,qualified,,0.02257821461975855,0.042184177857259746,"[E30((r^-_t)^2 I_t) - E30((r^+_t)^2 I_t)] / E30((r^-_t)^2 I_t + (r^+_t)^2 I_t), where I_t is capped relative price impact against its trailing 30-bar median.","[E30((r^-_t)^2 I_t) - E30((r^+_t)^2 I_t)] / E30((r^-_t)^2 I_t + (r^+_t)^2 I_t), where I_t is capped relative price impact against its trailing 30-bar median.","[E30((r^-_t)^2 I_t) - E30((r^+_t)^2 I_t)] / E30((r^-_t)^2 I_t + (r^+_t)^2 I_t), where I_t is capped relative price impact against its trailing 30-bar median.",Unconverted: ['E30'],Unconverted: ['E30']
factor_range_asym_log_short,original,qualified,,0.014626357857270516,0.030921465072366768,"ratio = log(avg_up_range / avg_down_range) over 10 days, min 5 periods","ratio = log(avg_up_range / avg_down_range) over 10 days, min 5 periods","ratio = log(avg_up_range / avg_down_range) over 10 days, min 5 periods",,
factor_rank_tanh_volume_shape_crossover,original,qualified,,0.01666538642306801,0.017689911476978525,"factor = direction * [rank(vol_z,20)*rank(range_ratio,20) + 0.5*tanh(vol_z*range_ratio)] * (1+0.25*tanh(symmetry))","factor = direction * [cs_rank(vol_z, 20)*cs_rank(range_ratio, 20) + 0.5*tanh(vol_z*range_ratio)] * (1+0.25*tanh(symmetry))","factor = direction * [rank(vol_z,20)*rank(range_ratio,20) + 0.5*tanh(vol_z*range_ratio)] * (1+0.25*tanh(symmetry))",,
factor_simplified_fear_pressure,original,qualified,,0.019051208954911934,0.03934032054825901,"rank( SMA((C-O)*V,21) * (1+(C(-1)-C)/C(-1)) / ATR(21) ) * 2 - 1","cs_rank(SMA((C-O)*V,21) * (1+(C(-1)-C)/C(-1)) / ATR(21))tr(21) ) * 2 - 1","rank( ts_mean(21, (C-O)*V) * (1+(C(-1)-C)/C(-1)) / ATR(21) ) * 2 - 1","Textual non-executable: C (close shorthand in text, not executable); Unconverted: ['C', 'tr']","Textual non-executable: C (close shorthand in text, not executable); Unconverted: ['C']"
factor_volume_trend_adjusted_impact,original,qualified,,0.016859047776363042,0.0411318026122436,"(close - open) * (volume / 20-day volume MA), then 21-day EWM","(close - open) * (volume / 20-day volume MA), then 21-day EWM","(close - open) * (volume / 20-day volume MA), then 21-day EWM",,
factor_persistent_volume_sum_momentum,original,qualified,,0.02350848714014418,0.02684494642688081,factor = (close/shift10 - 1) * sum(positive daily returns over 10 days) * (1 + 0.3 * vol_ratio),factor = (close/shift10 - 1) * ts_sum(positive daily returns over 10 days) * (1 + 0.3 * vol_ratio),factor = (close/shift10 - 1) * ts_sum(positive daily returns over 10 days) * (1 + 0.3 * vol_ratio),,
factor_volume_adjusted_breakout_window_001,original,qualified,,0.017722997300985824,0.03360775598138224,"sum_5( if(close > max_20(high).shift(1) and volume > mean_20(volume) and log(vol_ratio_risk_10) < median_20(log(vol_ratio_risk_10)), (close/delay(close,1)-1) * (volume/mean_20(volume)), 0 ) )","ts_sum(5, if(close > max_20(high).delay(1) and volume > mean_20(volume) and log(vol_ratio_risk_10) < median_20(log(vol_ratio_risk_10)), (close/delay(close,1)-1) * (volume/mean_20(volume)), 0 ))","ts_sum(5, if(close > max_20(high).ts_delay(1) and volume > mean_20(volume) and log(vol_ratio_risk_10) < median_20(log(vol_ratio_risk_10)), (close/ts_delay(close, 1)-1) * (volume/mean_20(volume)), 0 ))","Unconverted: ['max_20', 'mean_20', 'median_20']","Unconverted: ['max_20', 'mean_20', 'median_20']"
factor_lag_vol_robust_volratio,original,qualified,,0.02416997177195048,0.049760931677246135,"EMA(ret(5) * robust_z(range,20) * vol_ratio(volume,20), 10)","ema(10, ret(5) * robust_z(range,20) * vol_ratio(volume,20))10)","ema(10, ret(5) * robust_z(range,20) * vol_ratio(volume,20))10)",Unconverted: ['robust_z'],Unconverted: ['robust_z']
factor_mut_vol_weighted_shape_dir,original,qualified,,0.016486057832924447,0.017680839364172397,"factor = direction * [rank(vol_z,20)*rank(range_ratio,20) + 0.5*tanh(vol_z*range_ratio)] * [1 + 0.25*tanh(symmetry)*tanh(vol_ratio-1)]","factor = direction * [cs_rank(vol_z, 20)*cs_rank(range_ratio, 20) + 0.5*tanh(vol_z*range_ratio)] * [1 + 0.25*tanh(symmetry)*tanh(vol_ratio-1)]","factor = direction * [rank(vol_z,20)*rank(range_ratio,20) + 0.5*tanh(vol_z*range_ratio)] * [1 + 0.25*tanh(symmetry)*tanh(vol_ratio-1)]",,
factor_overnight_repricing_ewm_stability,original,qualified,,0.022083156879830586,0.04613051512998326,[EWM_63(overnight_return) - EWM_63(intraday_return)] / EWM_63(|overnight_return| + |intraday_return|),"[ema(63, overnight_return) - ema(63, intraday_return)] / ema(63, |overnight_return| + |intraday_return|)","[ema(63, overnight_return) - ema(63, intraday_return)] / ema(63, |overnight_return| + |intraday_return|)",,
factor_crash_vol_ratio_asym,original,qualified,,0.020205024290762572,0.03665034104645548,"- (volume / rolling_mean(volume, 10)) * (ewma(up_range,10) - ewma(down_range,10)) / ewma(total_range,10)","- (volume / ts_mean(10, volume)) * (ema(10, up_range) - ema(10, down_range)) / ema(10, total_range)","- (volume / ts_mean(10, volume)) * (ema(10, up_range) - ema(10, down_range)) / ema(10, total_range)",,
factor_roughness_trend_vol_short,original,qualified,,0.022553494356689525,0.03522116515495012,"Roughness_Ratio = ATR(5) / ATR(20), Trend = Close / SMA(20) - 1, Volume_Ratio = Volume / SMA(10), Factor = Roughness_Ratio * Trend * Volume_Ratio","Roughness_Ratio = ts_atr(5) / ts_atr(20), Trend = Close / ts_mean(20) - 1, Volume_Ratio = Volume / ts_mean(10), Factor = Roughness_Ratio * Trend * Volume_Ratio","Roughness_Ratio = ATR(5) / ATR(20), Trend = Close / ts_mean(20) - 1, Volume_Ratio = Volume / ts_mean(10), Factor = Roughness_Ratio * Trend * Volume_Ratio",,
factor_volume_weighted_pressure_mut1,original,qualified,,0.015191880795347041,0.02670979803813885,"pressure = (close - open) * volume * (volume / EMA(volume, 10)) / std(pressure, 20)","pressure = (close - open) * volume * (volume / ema(10, volume)) / ts_std(20, pressure)","pressure = (close - open) * volume * (volume / ema(10, volume)) / ts_std(20, pressure)",,
factor_order_imbalance_volume_flow_ema,original,qualified,,0.012610877524112003,0.025691536215091428,"imbalance = (2*close - high - low) / (high - low), flow = imbalance * volume, EMA(flow, span=10)","imbalance = (2*close - high - low) / (high - low), flow = imbalance * volume, ema(span=10, flow)","imbalance = (2*close - high - low) / (high - low), flow = imbalance * volume, ema(span=10, flow)",,
factor_volume_transition_raw_carry_30d,original,qualified,,0.018413086452897725,0.041864183971195276,sum_30(transition_into_high_volume * close_return) / (1 + sum_30(transition_into_high_volume)),"ts_sum(30, transition_into_high_volume * close_return) / (1 + ts_sum(30, transition_into_high_volume))","ts_sum(30, transition_into_high_volume * close_return) / (1 + ts_sum(30, transition_into_high_volume))",,
factor_price_impact_stable_5d,original,qualified,,0.019794885463333477,0.05301981272023842,"rolling(5, median(abs(pct_change(close)))) / rolling(5, mean(log(volume+1)))","<rolling>(5, median(abs(pct_change(close))))rolling>(5, mean(log(volume+1))))))","<rolling>(5, median(abs(pct_change(close))))rolling>(5, mean(log(volume+1))))))",,
factor_volume_transition_stress_attenuated_30d,original,qualified,,0.01832789424376244,0.04178533364003059,"[sum_30(transition_into_high_volume * close_return) / (1 + sum_30(transition_into_high_volume))] * [1 - clip(mean_5(max(-overnight_return, 0)), 0, 0.5)]","[ts_sum(30, transition_into_high_volume * close_return) / (1 + ts_sum(30, transition_into_high_volume))] * [1 - clip(mean_5(max(-overnight_return, 0)), 0, 0.5)]","[ts_sum(30, transition_into_high_volume * close_return) / (1 + ts_sum(30, transition_into_high_volume))] * [1 - clip(mean_5(flex_max(-overnight_return, 0)), 0, 0.5)]",Unconverted: ['mean_5'],Unconverted: ['mean_5']
factor_smoothed_persistent_momentum_smoothness_weighted,original,qualified,,0.026571163898271064,0.029450099482558705,"ret(10) * sum(pos_ret_10) * (1+0.5*vol_ratio) * 1/(1+rolling_mean(|ret(t)-ret(t-1)|,10))","ret(10) * ts_sum(pos_ret_10) * (1+0.5*vol_ratio) * 1/(1+ts_mean(10, |ret(t)-ret(t-1)|))","ret(10) * ts_sum(pos_ret_10) * (1+0.5*vol_ratio) * 1/(1+ts_mean(10, |ret(t)-ret(t-1)|))",,
factor_persistent_left_tail_variance_share,original,qualified,,0.02370485057855798,0.052552652377010005,"EWMA_45[min(r_t,0)^2] / EWMA_45[r_t^2]","EWMA_45[min(r_t,0)^2] / EWMA_45[r_t^2]","EWMA_45[flex_min(r_t, 0)^2] / EWMA_45[r_t^2]",,
factor_asym_vol_weighted,original,qualified,,0.013599322894694246,0.0356551192000183,,,,,
factor_range_volume_trend,original,qualified,,0.01317953796165914,0.023922038720534583,"range_ratio = (high - low) / SMA(high-low, 20); vol_z20 = (volume - SMA(volume,20)) / STD(volume,20); vol_trend = volume / SMA(volume,200); factor = range_ratio * vol_z20 * vol_trend","range_ratio = (high - low) / ts_mean(20, high-low); vol_z20 = (volume - ts_mean(20, volume)) / ts_std(20, volume); vol_trend = volume / ts_mean(200, volume); factor = range_ratio * vol_z20 * vol_trend","range_ratio = (high - low) / ts_mean(20, high-low); vol_z20 = (volume - ts_mean(20, volume)) / ts_std(20, volume); vol_trend = volume / ts_mean(200, volume); factor = range_ratio * vol_z20 * vol_trend",,
factor_volume_gated_momentum_mutated_v3,original,qualified,,0.020988838553866865,0.032815894445895236,"factor = (momentum / (1 + |z(std(Range/Close,10))|)) * (1 + clip(3*EMA(ret,10),-1,1)) * (1 + tanh(vol_rank * vol_trend))","factor = (momentum / (1 + |cs_zscore(std(Range/Close,10))se))|)) * (1 + clip(3*ema(10, ret),-1,1)) * (1 + tanh(vol_rank * vol_trend))","factor = (momentum / (1 + |zscore(std(Range/Close,10))se))|)) * (1 + clip(3*ema(10, ret),-1,1)) * (1 + tanh(vol_rank * vol_trend))",,
factor_asym_vol_regime,original,qualified,,0.014681939913315598,0.037625774978599126,log(avg_down_range/avg_up_range) * (1.2 if volume_regime == high else 1) with window 15,log(avg_down_range/avg_up_range) * (1.2 if volume_regime == high else 1) with window 15,log(avg_down_range/avg_up_range) * (1.2 if volume_regime == high else 1) with window 15,,
factor_smoothed_vol_adj_volume_momentum_10,original,qualified,,0.017748991663658474,0.024688995602579082,EMA_5( (close/shift(10)-1) * log(volume/EMA_20(volume)) / std_20(ret) ),"ema(5, (close/delay(10)-1) * log(volume/EMA_20(volume)) / std_20(ret))","ema(5, (close/ts_delay(10)-1) * log(volume/EMA_20(volume)) / std_20(ret))","Unconverted: ['EMA_20', 'std_20']","Unconverted: ['EMA_20', 'std_20']"
factor_mutation_dir_vol_shape_zscore,original,qualified,,0.015056727623111865,0.019138942423718056,direction * (avg_abs_ret * (1 + tanh(vol_z)) * (1 + tanh(sym_z))),direction * (avg_abs_ret * (1 + tanh(vol_z)) * (1 + tanh(sym_z))),direction * (avg_abs_ret * (1 + tanh(vol_z)) * (1 + tanh(sym_z))),,
factor_regime_switch_simple,original,qualified,,0.025162936426741944,0.029963951779338818,"if close > SMA20 then (close/shift(close,10)-1) else ((open-close)/open)","if close > SMA20 then (close/delay(close, 10)-1) else ((open-close)/open)","if close > SMA20 then (close/ts_delay(close, 10)-1) else ((open-close)/open)",Unconverted: ['then'],Unconverted: ['then']
factor_lag_volume_ratio_regime_adaptive,original,qualified,,0.01810296190239729,0.029111386653323523,EMA5( shift1(ret) * log(vol/SMA20(vol)) * classify_volume_regime_multiplier ),"ema(5, shift1(ret) * log(vol/SMA20(vol)) * classify_volume_regime_multiplier)","ema(5, shift1(ret) * log(vol/SMA20(vol)) * classify_volume_regime_multiplier)","Unconverted: ['SMA20', 'shift1']","Unconverted: ['SMA20', 'shift1']"
factor_volume_adaptive_momentum_fast_vol,original,qualified,,0.021752746124082737,0.042451017018177085,"factor = EMA( (close/shift(close,5)-1) * log(vol_ratio) , span=10) with vol_ratio from window=10","factor = ema(span=10, (close/shift(close,5)-1) * log(vol_ratio))) with vol_ratio from window=10","factor = ema(span=10, (close/shift(close,5)-1) * log(vol_ratio))=10) with vol_ratio from window=10",,
factor_volume_transition_gap_stress_carry_30d,original,qualified,,0.017126577750401578,0.04077050825181781,[sum_30(transition_into_high_volume * close_return) / (1 + sum_30(transition))] / [1 + 5 * sqrt(sum_20(downside_energy)) * overnight_downside_energy_share],"[ts_sum(30, transition_into_high_volume * close_return) / (1 + ts_sum(30, transition))] / [1 + 5 * sqrt(sum_20(downside_energy)) * overnight_downside_energy_share]","[ts_sum(30, transition_into_high_volume * close_return) / (1 + ts_sum(30, transition))] / [1 + 5 * sqrt(sum_20(downside_energy)) * overnight_downside_energy_share]",Unconverted: ['sum_20'],Unconverted: ['sum_20']
factor_volume_impact_elasticity_long_smooth,original,qualified,,0.019204366658437683,0.041417796786210555,"Cov_60(return, log(volume)) / Var_60(log(volume)) when Var_60(log(volume)) > 1e-4, otherwise NaN","Cov_60(return, log(volume)) / Var_60(log(volume)) when Var_60(log(volume)) > 1e-4, otherwise NaN","Cov_60(return, log(volume)) / Var_60(log(volume)) when Var_60(log(volume)) > 1e-4, otherwise NaN","Unconverted: ['Cov_60', 'Var_60']","Unconverted: ['Cov_60', 'Var_60']"
factor_volume_confirmed_return_tool,original,qualified,,0.02717538256315102,0.03141571326132817,"(close / close.shift(10) - 1) * clip(alpha_tools.classify_volume_regime(volume, window=20).vol_ratio, 0.5, 2.0)","(close / close.delay(10) - 1) * clip(alpha_tools.classify_volume_regime(volume, window=20).vol_ratio, 0.5, 2.0)","(close / close.ts_delay(10) - 1) * clip(alpha_tools.classify_volume_regime(volume, window=20).vol_ratio, 0.5, 2.0)",,
factor_smoothed_left_tail_variance_share,original,qualified,,0.023068723137263766,0.051698541523699675,"EWMA_30[min(r_t,0)^2] / EWMA_30[r_t^2]","EWMA_30[min(r_t,0)^2] / EWMA_30[r_t^2]","EWMA_30[flex_min(r_t, 0)^2] / EWMA_30[r_t^2]",,
factor_drawdown_vol_norm_clean,original,qualified,,0.020314748704772137,0.03172243270175803,(21-day high - close) / 21-day high / 21-day close std,(21-day high - close) / 21-day high / 21-day close std,(21-day high - close) / 21-day high / 21-day close std,,
factor_asym_ratio_pure,original,qualified,,0.014762764297136412,0.03822636485752495,log(avg_down_range / avg_up_range) over 20 days,log(avg_down_range / avg_up_range) over 20 days,log(avg_down_range / avg_up_range) over 20 days,,
factor_asym_vol_gated,original,qualified,,0.014762764297136412,0.03822636485752495,log( down_avg/up_avg ) with volume regime amplification,log( down_avg/up_avg ) with volume regime amplification,log( down_avg/up_avg ) with volume regime amplification,,
factor_volume_adaptive_momentum_scaled_vol,original,qualified,,0.01912035163362823,0.034784913376961824,"EMA( (close/shift(close,5)-1) / trailing_vol(20) * log(vol_ratio) , span=10)","ema(span=10, (close/shift(close,5)-1) / trailing_vol(20) * log(vol_ratio)))","ema(span=10, (close/shift(close,5)-1) / trailing_vol(20) * log(vol_ratio))=10)",Unconverted: ['trailing_vol'],Unconverted: ['trailing_vol']
factor_asym_vol_attenuate,original,qualified,,0.014956958241880768,0.03947166097311898,"log(avg_down_range/avg_up_range) * (1 + 0.3 * clip(vol_dev,-1,1)) * (0.7 if low_volume_regime else 1)","log(avg_down_range/avg_up_range) * (1 + 0.3 * clip(vol_dev,-1,1)) * (0.7 if low_volume_regime else 1)","log(avg_down_range/avg_up_range) * (1 + 0.3 * clip(vol_dev,-1,1)) * (0.7 if low_volume_regime else 1)",,
factor_smoothed_energy_downside_resilience,original,qualified,,0.022316384987498182,0.044573491017066605,"-EMA_5(sum_20[min(r_t,0)^2]) / EMA_5(sum_20[r_t^2])","-ema(5, sum_20[min(r_t,0)^2]) / ema(5, sum_20[r_t^2])","-ema(5, sum_20[flex_min(r_t, 0)^2]) / ema(5, sum_20[r_t^2])",,
factor_smoothed_energy_downside_resilience_8span,original,qualified,,0.02227179911610162,0.04464000249365428,"-EMA_8(sum_20[min(r_t,0)^2]) / EMA_8(sum_20[r_t^2])","-ema(8, sum_20[min(r_t,0)^2]) / ema(8, sum_20[r_t^2])","-ema(8, sum_20[flex_min(r_t, 0)^2]) / ema(8, sum_20[r_t^2])",,
factor_lag_vol_ratio_smoothed_v2,original,qualified,,0.02290197046162046,0.04971827824986982,"EMA(ret(5) * robust_z(range,30) * vol_ratio(volume,20), 15)","ema(15, ret(5) * robust_z(range,30) * vol_ratio(volume,20))15)","ema(15, ret(5) * robust_z(range,30) * vol_ratio(volume,20))15)",Unconverted: ['robust_z'],Unconverted: ['robust_z']
factor_asym_vol_gated_by_volume_pressure,original,qualified,,0.0194473834416527,0.03710742056359146,"log( EWMA(down_ret^2,20)^0.5 / EWMA(up_ret^2,20)^0.5 ) * vol_ratio(20)","log( ema(20, down_ret^2)^0.5 / ema(20, up_ret^2)^0.5 ) * <vol_ratio>(20)","log( ema(20, down_ret^2)^0.5 / ema(20, up_ret^2)^0.5 ) * <vol_ratio>(20)",,
